surface	method	host	path	class	const	evidence_file
seller	UNKNOWN	seller.flipkart.com	/napi/listing/sellerEligible	UNKNOWN_READLIKE	fetchApi	5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/settlement-commissions	WRITE		731.f6104eadedda7632a7ac.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/settlement-commissions-landing-forward-flow-zone	WRITE		remote-802.2d4188eb748944aba10c.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/shopsy-budget/details	UNKNOWN_READLIKE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/size-chart-definition	UNKNOWN_READLIKE	fetchApi	5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/stockFileDownload	READ_FILE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/stockFileDownloadNUploadHistory	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/stockFileDownloadRequestStatus	READ_FILE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/stockFileUploadRequestStatus	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/stockRecoIngestionDate	UNKNOWN_READLIKE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/submit-size-chart	WRITE	updateApi	remote-listingsManagement-307.b261693db46ec914efad.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/top-verticals	UNKNOWN_READLIKE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/update-moq-fsp	WRITE		3464.cdf8e4ca098a1a73e48a.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/update-size-chart	WRITE	updateWithPutApi	remote-listingsManagement-307.b261693db46ec914efad.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/updateInventory	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/updateSellingPrice	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/uploadCatalogFileV2	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/uploadGroupingFile	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/uploadStockFile	WRITE		remote-345.87db87b7d58f48047a28.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/video-context-create	WRITE		remote-listingsManagement-843.ac90229ed823f8648971.js
seller	UNKNOWN	seller.flipkart.com	/napi/listing/voc-catalog-insight-adoption	UNKNOWN_READLIKE		remote-listingsManagement-843.ac90229ed823f8648971.js
seller	UNKNOWN	seller.flipkart.com	/napi/listingVideos/upload-video-chunk	WRITE		5700.460cdf57b00102e6f476.js
seller	UNKNOWN	seller.flipkart.com	/napi/listings-rest/fashion-trends-bulk-upload	WRITE		4334.d6eb70a751dec8ae847d.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/	UNKNOWN_READLIKE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/addSellerHoliday	WRITE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/check-serviceability	UNKNOWN_READLIKE	fetchApi	fa.b83d414be23e72fc6a93.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/create-	WRITE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/createRegisteredApplication	WRITE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/cygnetGstin	READ		9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/deleteAccountWithOtp	WRITE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/deleteAllAppSession	WRITE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/deleteAppSession	WRITE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/deleteCalendarHolidays	WRITE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/deleteOtherAppSession	WRITE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/deleteRegisteredApplication	WRITE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/download-document/	READ_FILE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/dummyFileUpload-multilocation	WRITE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/fieldExists	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/fileUpload	WRITE		remote-835.7ee13e4db62466071a4a.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/generateOTPSelfServePhone	WRITE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/generateOtp	WRITE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/get-location-rules	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/get-location-tasks	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/get-pincode-details	READ		9258.26178f4d4422b76c6a94.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/get-reactivation-clause	UNKNOWN_READLIKE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/get-seller-pan	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/getAppSessions	READ		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getBankDetails	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getLocationsList	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/getNFBFLocation	READ		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/getRegisteredApplications	WRITE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getReturnLocations	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/getSellerAccountDetails	READ	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/getSellerBusinessDetails	READ	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getSellerCalendarDetails	UNKNOWN_READLIKE	getUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/getSellerIdentity	READ		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getSellerPreference	UNKNOWN_READLIKE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getSellerSettingsDetails	UNKNOWN_READLIKE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/getTDSDocument	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/goingWithoutGSTin	UNKNOWN_READLIKE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/gstinExists	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/kycGstin	READ	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/partnerSearch	UNKNOWN_READLIKE	searchUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/requestAMREcallback	UNKNOWN_READLIKE	amreRCBUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/resendEmailVerification	UNKNOWN_READLIKE	verifyEmailUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/revokeRegisteredApplication	WRITE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/rules-confirmation	WRITE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/saveLogisticsSetting	WRITE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/seller-has-gstin	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/submitEmailDetails	WRITE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/update-gstin-loc-details	WRITE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updateBankDetails	WRITE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updateBusinessDetails	WRITE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updateContactDetails	WRITE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updateDisplayDetails	WRITE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updateEmailOtp	WRITE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updateFADetails	WRITE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updateGstin	WRITE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updateInvoiceAddress	WRITE		remote-manageProfile-617.e9731b9e51151edcea56.js
seller	GET	seller.flipkart.com	/napi/manageProfile/updateOTPSelfServePhone	WRITE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updatePocDetails	WRITE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updateSellerPreference	WRITE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updateTwoFactorDetails/v2	WRITE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/updateWorkingHours	WRITE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/validateSellerHoliday	UNKNOWN_READLIKE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/verifyEmailOtp	UNKNOWN_READLIKE	submitUrl	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/verifyMobile	UNKNOWN_READLIKE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/verifyOTPSelfServePhone	UNKNOWN_READLIKE	updateApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/verifyProperty	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/manageProfile/weekly-off-metadata	UNKNOWN_READLIKE	fetchApi	remote-manageProfile-617.e9731b9e51151edcea56.js
seller	UNKNOWN	seller.flipkart.com	/napi/mark-all-notifications	WRITE	updateApi	90.4722bfd3fec2521faf2e.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics-rest/category-mandate/settlement-file/initiate	WRITE		3750.0df68f127a9462052f7b.js
seller	GET	seller.flipkart.com	/napi/metrics-rest/category-mandate/settlement-file/poll	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics-rest/competitor-products/bulk-upload	WRITE		484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics-rest/settlement-template-upload/	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics-rest/settlement-updated-file-upload/	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/category/generatedReports	WRITE	generatedReportsFetchApi	484.a77f6a5493c8736e2163.js
seller	PUT	seller.flipkart.com	/napi/metrics/bizReport/deleteScheduledReport	WRITE		171.83ac6fa44938bd3d361c.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/downloadReport	EXPORT		304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/downloadReport/	EXPORT		171.83ac6fa44938bd3d361c.js
seller	PUT	seller.flipkart.com	/napi/metrics/bizReport/editScheduledReport	WRITE		171.83ac6fa44938bd3d361c.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/generatedReportsCount	EXPORT	fetchGeneratedReportsCountApi	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/getReportStatus	UNKNOWN_READLIKE		304.fa6a0b601c260dd26c66.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/getReportsCount	READ		171.83ac6fa44938bd3d361c.js
seller	GET	seller.flipkart.com	/napi/metrics/bizReport/getScheduledReports	WRITE		171.83ac6fa44938bd3d361c.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report	UNKNOWN_READLIKE	updateApi	484.a77f6a5493c8736e2163.js
seller	GET	seller.flipkart.com	/napi/metrics/bizReport/report/2/detail	READ		171.83ac6fa44938bd3d361c.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/check-report	UNKNOWN_READLIKE	CHECK_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkConversionReports	UNKNOWN_READLIKE	CHECK_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkLatchOnReport	UNKNOWN_READLIKE	CHECK_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkOrdersReport	UNKNOWN_READLIKE	CHECK_API	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkOrdersReportOutput	UNKNOWN_READLIKE	CHECK_API	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkPriceRecoReport	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkReports	READ	CHECK_API	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkReturnsReport	UNKNOWN_READLIKE	CHECK_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/checkSettelmentPriceRecoReport	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generate-report	EXPORT	GENERATE_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generateCatalogueReport	EXPORT	GENERATE_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generateConversionReport	EXPORT	GENERATE_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generateInventoryReport	EXPORT	fetchApi	568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generateLatchOnReport	EXPORT	GENERATE_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generateOrdersReport	EXPORT	GENERATE_API	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generateOrdersReportOutput	EXPORT	GENERATE_API	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generatePriceRecoReport	EXPORT		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generateReport	EXPORT	GENERATE_API	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generateReturnsReport	EXPORT	GENERATE_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generateSettelmentPriceRecoReport	EXPORT		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/generatedReports	EXPORT	generatedReportsFetchApi	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/report/getReportsV2	READ		171.83ac6fa44938bd3d361c.js
seller	GET	seller.flipkart.com	/napi/metrics/bizReport/reportCategories	READ		171.83ac6fa44938bd3d361c.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/bizReport/reports	UNKNOWN_READLIKE	fetchApiUrl	484.a77f6a5493c8736e2163.js
seller	GET	seller.flipkart.com	/napi/metrics/bizReport/reportsNew	READ		171.83ac6fa44938bd3d361c.js
seller	PUT	seller.flipkart.com	/napi/metrics/bizReport/retryReports	WRITE		171.83ac6fa44938bd3d361c.js
seller	GET	seller.flipkart.com	/napi/metrics/bizReport/submitReport	WRITE		171.83ac6fa44938bd3d361c.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/darwin/getQuestionnaire	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/darwin/metrics-data	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/darwin/tiering-metrics	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/darwin/updateQuetionnaireResponse	WRITE		3750.0df68f127a9462052f7b.js
seller	GET	seller.flipkart.com	/napi/metrics/darwin/v3/tiering-metrics	READ		484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/get-filters	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	GET	seller.flipkart.com	/napi/metrics/homePage/goalsDetails	READ		remote-coe-271.b947b95ea27b267f0117.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/generalRecoCall	UNKNOWN_READLIKE	lastUpdatedTime	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/getImpact	UNKNOWN_READLIKE	impactURL	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/getImpactCsv	UNKNOWN_READLIKE	downloadCsv	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/getRUReccomendationCards	UNKNOWN_READLIKE	zoneApi	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/insightRecommendation	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/oosInsight	UNKNOWN_READLIKE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/oosInsightData	UNKNOWN_READLIKE		568.6240cd028e3ec8a1a88a.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/priceRecommendationUpdate	WRITE	priceRecommendationUpdateRequestURL	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/count	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/create-rule	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/data	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/delete-rule	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/filters	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/automation/update-rule	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/data	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/history	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/pricing/recommendationData	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/insight/updateOosInsightData	WRITE		484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/priceRecoErrorFileDownload	READ_FILE	PRICE_RECO_ERROR_FILE_DOWNLOAD_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/priceRecoFileUploadRequestStatus	WRITE	PRICE_RECO_FILE_UPLOAD_STATUS	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/productDetailsView	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/returnsRecommendations	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/rsppNotification	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/sbpPriceRecoErrorFileDownload	READ_FILE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/sbpPriceRecoFileUploadStatus	WRITE		3750.0df68f127a9462052f7b.js
seller	POST	seller.flipkart.com	/napi/metrics/search	UNKNOWN		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/search/min_max_dates	UNKNOWN_READLIKE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/sellerAnalytics/dropShipBreaches	UNKNOWN_READLIKE	dropShipBreaches	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/sellerAnalytics/packageAdherence	UNKNOWN_READLIKE	packageAdherence	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/sellerAnalytics/recommendations	UNKNOWN_READLIKE	zoneApi	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/sellerAnalytics/zoneDetailForRU	UNKNOWN_READLIKE		484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/uploadDocumentImage	WRITE		484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/uploadPriceRecoFile	WRITE	PRICE_RECO_FILE_UPLOAD_API	3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/uploadPriceRecoSbpFile	WRITE		3750.0df68f127a9462052f7b.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/yoda/actionHistory	UNKNOWN_READLIKE	yodaActionHistory	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/metrics/yoda/sellerIncentive	UNKNOWN_READLIKE	sellerIncentive	484.a77f6a5493c8736e2163.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/bulk-orders-upload-validation	WRITE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/download-bulk-orders	READ_FILE	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/download-errored-bulk-orders	READ_FILE	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/fetch	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/getBarcode	UNKNOWN_READLIKE		33.b2ae781739dbf1ef817b.js
seller	GET	seller.flipkart.com	/napi/my-orders/getSortedShipments	READ		33.b2ae781739dbf1ef817b.js
seller	GET	seller.flipkart.com	/napi/my-orders/getUniqueDBD	READ		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/label-generation-status	READ_FILE	fetchApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/print/invoice	READ_FILE	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/reprint_labels	UNKNOWN	downloadApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/revamped-orders-print	UNKNOWN		33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/search	UNKNOWN_READLIKE	updateApi	33.b2ae781739dbf1ef817b.js
seller	UNKNOWN	seller.flipkart.com	/napi/my-orders/state-counts	UNKNOWN_READLIKE	fetchApi	33.b2ae781739dbf1ef817b.js
